Year,Month,Date,Product Subcategory Name,Product Category,Territory Name,Territory Group,Sales
2008,Sep,01/09/2008,Helmets,Accessories,Central,North America,1385.60
2008,Sep,01/09/2008,Helmets,Accessories,Southeast,North America,1369.51
2008,Sep,01/09/2008,Derailleurs,Components,United Kingdom,Europe,1351.52
2008,Sep,01/09/2008,Pedals,Components,Northeast,North America,1342.77
2008,Sep,01/09/2008,Cranksets,Components,Northeast,North America,1336.46
2008,Sep,01/09/2008,Pedals,Components,Southeast,North America,1219.65
2008,Sep,01/09/2008,Brakes,Components,United Kingdom,Europe,1214.10
2008,Sep,01/09/2008,Handlebars,Components,Northeast,North America,1146.61
2008,Sep,01/09/2008,Hydration Packs,Accessories,Northeast,North America,1132.79
2008,Sep,01/09/2008,Derailleurs,Components,France,Europe,1096.93
2008,Sep,01/09/2008,Shorts,Clothing,Southeast,North America,1091.84
2008,Sep,01/09/2008,Bottom Brackets,Components,Australia,Pacific,1052.88
2008,Sep,01/09/2008,Gloves,Clothing,United Kingdom,Europe,1032.50
2008,Sep,01/09/2008,Hydration Packs,Accessories,United Kingdom,Europe,1022.81
2008,Sep,01/09/2008,Brakes,Components,Northeast,North America,958.50
2008,Sep,01/09/2008,Derailleurs,Components,Germany,Europe,950.23
2008,Sep,01/09/2008,Bottles and Cages,Accessories,Australia,Pacific,947.60
2008,Sep,01/09/2008,Handlebars,Components,Australia,Pacific,946.83
2008,Sep,01/09/2008,Bottles and Cages,Accessories,Southwest,North America,895.51
2008,Sep,01/09/2008,Fenders,Accessories,Southwest,North America,857.22
2008,Sep,01/09/2008,Saddles,Components,United Kingdom,Europe,856.90
2008,Sep,01/09/2008,Gloves,Clothing,Southeast,North America,842.95
2008,Sep,01/09/2008,Pedals,Components,Australia,Pacific,827.71
2008,Sep,01/09/2008,Mountain Frames,Components,Northeast,North America,818.70
2008,Sep,01/09/2008,Bike Stands,Accessories,Australia,Pacific,795.00
2008,Sep,01/09/2008,Saddles,Components,Southeast,North America,760.08
2008,Sep,01/09/2008,Fenders,Accessories,Northwest,North America,747.32
2008,Sep,01/09/2008,Cranksets,Components,Central,North America,704.68
2008,Sep,01/09/2008,Gloves,Clothing,Northeast,North America,698.94
2008,Sep,01/09/2008,Wheels,Components,Germany,Europe,698.63
2008,Sep,01/09/2008,Bottles and Cages,Accessories,Canada,North America,698.60
2008,Sep,01/09/2008,Bottom Brackets,Components,United Kingdom,Europe,696.52
2008,Sep,01/09/2008,Handlebars,Components,France,Europe,695.27
2008,Sep,01/09/2008,Hydration Packs,Accessories,Central,North America,692.87
2008,Sep,01/09/2008,Bottom Brackets,Components,Southeast,North America,688.44
2008,Sep,01/09/2008,Gloves,Clothing,Northwest,North America,671.03
2008,Sep,01/09/2008,Gloves,Clothing,France,Europe,666.13
2008,Sep,01/09/2008,Bottles and Cages,Accessories,Northwest,North America,654.68
2008,Sep,01/09/2008,Brakes,Components,Southeast,North America,639.00
2008,Sep,01/09/2008,Bike Stands,Accessories,Canada,North America,636.00
2008,Sep,01/09/2008,Handlebars,Components,Germany,Europe,633.46
2008,Sep,01/09/2008,Caps,Clothing,Australia,Pacific,625.70
2008,Sep,01/09/2008,Bottom Brackets,Components,Northeast,North America,623.62
2008,Sep,01/09/2008,Pedals,Components,Germany,Europe,620.38
2008,Sep,01/09/2008,Hydration Packs,Accessories,France,Europe,615.89
2008,Sep,01/09/2008,Fenders,Accessories,Australia,Pacific,593.46
2008,Sep,01/09/2008,Brakes,Components,Germany,Europe,575.10
2008,Sep,01/09/2008,Brakes,Components,Central,North America,575.10
2008,Sep,01/09/2008,Socks,Clothing,Canada,North America,557.65
2008,Sep,01/09/2008,Derailleurs,Components,Northeast,North America,547.04
2008,Sep,01/09/2008,Saddles,Components,Australia,Pacific,540.77
2008,Sep,01/09/2008,Fenders,Accessories,Canada,North America,527.52
2008,Sep,01/09/2008,Caps,Clothing,Southwest,North America,525.47
2008,Sep,01/09/2008,Chains,Components,Southwest,North America,522.19
2008,Sep,01/09/2008,Gloves,Clothing,Germany,Europe,515.51
2008,Sep,01/09/2008,Socks,Clothing,Southwest,North America,512.97
2008,Sep,01/09/2008,Caps,Clothing,Canada,North America,497.42
2008,Sep,01/09/2008,Saddles,Components,Northeast,North America,491.95
2008,Sep,01/09/2008,Gloves,Clothing,Central,North America,484.90
2008,Sep,01/09/2008,Bike Stands,Accessories,Northwest,North America,477.00
2008,Sep,01/09/2008,Bike Stands,Accessories,United Kingdom,Europe,477.00
2008,Sep,01/09/2008,Saddles,Components,Central,North America,474.05
2008,Sep,01/09/2008,Hydration Packs,Accessories,Germany,Europe,450.92
2008,Sep,01/09/2008,Hydration Packs,Accessories,Southeast,North America,448.72
2008,Sep,01/09/2008,Brakes,Components,France,Europe,447.30
2008,Sep,01/09/2008,Saddles,Components,Germany,Europe,444.17
2008,Sep,01/09/2008,Mountain Frames,Components,Southeast,North America,436.91
2008,Sep,01/09/2008,Bottles and Cages,Accessories,France,Europe,435.34
2008,Sep,01/09/2008,Caps,Clothing,United Kingdom,Europe,422.98
2008,Sep,01/09/2008,Bottles and Cages,Accessories,United Kingdom,Europe,395.40
2008,Sep,01/09/2008,Bottom Brackets,Components,Canada,North America,388.76
2008,Sep,01/09/2008,Derailleurs,Components,Southeast,North America,365.33
2008,Sep,01/09/2008,Bottles and Cages,Accessories,Germany,Europe,364.46
2008,Sep,01/09/2008,Chains,Components,Northwest,North America,364.32
2008,Sep,01/09/2008,Bottom Brackets,Components,Central,North America,356.36
2008,Sep,01/09/2008,Tights,Clothing,Germany,Europe,341.20
2008,Sep,01/09/2008,Cleaners,Accessories,Canada,North America,331.67
2008,Sep,01/09/2008,Saddles,Components,France,Europe,331.30
2008,Sep,01/09/2008,Derailleurs,Components,Central,North America,329.36
2008,Sep,01/09/2008,Caps,Clothing,Northwest,North America,325.26
2008,Sep,01/09/2008,Mountain Bikes,Bikes,Northeast,North America,323.99
2008,Sep,01/09/2008,Bike Stands,Accessories,Germany,Europe,318.00
2008,Sep,01/09/2008,Socks,Clothing,Northwest,North America,317.80
2008,Sep,01/09/2008,Cleaners,Accessories,Southwest,North America,317.52
2008,Sep,01/09/2008,Bottom Brackets,Components,Germany,Europe,315.86
2008,Sep,01/09/2008,Cleaners,Accessories,Australia,Pacific,314.82
2008,Sep,01/09/2008,Cranksets,Components,France,Europe,259.19
2008,Sep,01/09/2008,Bottom Brackets,Components,France,Europe,251.08
2008,Sep,01/09/2008,Caps,Clothing,France,Europe,249.92
2008,Sep,01/09/2008,Socks,Clothing,Northeast,North America,246.51
2008,Sep,01/09/2008,Fenders,Accessories,Germany,Europe,241.78
2008,Sep,01/09/2008,Caps,Clothing,Germany,Europe,239.13
2008,Sep,01/09/2008,Cleaners,Accessories,Northwest,North America,224.19
2008,Sep,01/09/2008,Socks,Clothing,Southeast,North America,210.91
2008,Sep,01/09/2008,Chains,Components,Australia,Pacific,194.30
2008,Sep,01/09/2008,Cleaners,Accessories,United Kingdom,Europe,188.42
2008,Sep,01/09/2008,Socks,Clothing,United Kingdom,Europe,185.19
2008,Sep,01/09/2008,Chains,Components,Canada,North America,182.16
2008,Sep,01/09/2008,Chains,Components,United Kingdom,Europe,165.16
2008,Sep,01/09/2008,Bike Stands,Accessories,France,Europe,159.00
2008,Sep,01/09/2008,Bike Stands,Accessories,Southwest,North America,159.00
2008,Sep,01/09/2008,Caps,Clothing,Northeast,North America,154.18
2008,Sep,01/09/2008,Socks,Clothing,Central,North America,143.48
2008,Sep,01/09/2008,Chains,Components,Germany,Europe,133.58
2008,Sep,01/09/2008,Fenders,Accessories,France,Europe,131.88
2008,Sep,01/09/2008,Caps,Clothing,Central,North America,118.67
2008,Sep,01/09/2008,Bib-Shorts,Clothing,Germany,Europe,116.99
2008,Sep,01/09/2008,Cleaners,Accessories,Northeast,North America,112.41
2008,Sep,01/09/2008,Chains,Components,France,Europe,97.15
2008,Sep,01/09/2008,Chains,Components,Southeast,North America,97.15
2008,Sep,01/09/2008,Cleaners,Accessories,Southeast,North America,93.41
2008,Sep,01/09/2008,Cleaners,Accessories,Germany,Europe,90.63
2008,Sep,01/09/2008,Socks,Clothing,Australia,Pacific,89.90
2008,Sep,01/09/2008,Cleaners,Accessories,France,Europe,89.04
2008,Sep,01/09/2008,Fenders,Accessories,United Kingdom,Europe,87.92
2008,Sep,01/09/2008,Cleaners,Accessories,Central,North America,85.86
2008,Sep,01/09/2008,Socks,Clothing,France,Europe,77.31
2008,Sep,01/09/2008,Bottles and Cages,Accessories,Northeast,North America,73.75
2008,Sep,01/09/2008,Caps,Clothing,Southeast,North America,73.36
2008,Sep,01/09/2008,Chains,Components,Central,North America,72.86
2008,Sep,01/09/2008,Chains,Components,Northeast,North America,60.72
2008,Sep,01/09/2008,Bottles and Cages,Accessories,Southeast,North America,55.49
2008,Sep,01/09/2008,Bottles and Cages,Accessories,Central,North America,53.89
2008,Sep,01/09/2008,Tires and Tubes,Accessories,Southeast,North America,27.48
2008,Sep,01/09/2008,Tires and Tubes,Accessories,Northeast,North America,13.74
2008,Sep,01/09/2008,Socks,Clothing,Germany,Europe,8.99
2008,Sep,01/09/2008,Tires and Tubes,Accessories,Central,North America,2.75
2008,Oct,01/10/2008,Touring Bikes,Bikes,Southwest,North America,312142.49
2008,Oct,01/10/2008,Road Bikes,Bikes,Southwest,North America,268906.37
2008,Oct,01/10/2008,Mountain Bikes,Bikes,Canada,North America,176647.53
2008,Oct,01/10/2008,Touring Bikes,Bikes,Germany,Europe,164044.93
2008,Oct,01/10/2008,Mountain Bikes,Bikes,Northwest,North America,160962.58
2008,Oct,01/10/2008,Mountain Bikes,Bikes,Southwest,North America,153750.14
2008,Oct,01/10/2008,Road Bikes,Bikes,Canada,North America,148056.83
2008,Oct,01/10/2008,Touring Bikes,Bikes,Northwest,North America,139516.59
2008,Oct,01/10/2008,Road Bikes,Bikes,Australia,Pacific,134427.61
2008,Oct,01/10/2008,Road Bikes,Bikes,Central,North America,134219.22
2008,Oct,01/10/2008,Touring Bikes,Bikes,Australia,Pacific,122710.49
2008,Oct,01/10/2008,Mountain Bikes,Bikes,Australia,Pacific,121059.90
2008,Oct,01/10/2008,Mountain Bikes,Bikes,Southeast,North America,102660.19
2008,Oct,01/10/2008,Mountain Bikes,Bikes,Northeast,North America,91045.74
2008,Oct,01/10/2008,Mountain Bikes,Bikes,United Kingdom,Europe,88176.90
2008,Oct,01/10/2008,Road Bikes,Bikes,Northwest,North America,84356.73
2008,Oct,01/10/2008,Touring Bikes,Bikes,United Kingdom,Europe,72310.51
2008,Oct,01/10/2008,Road Bikes,Bikes,United Kingdom,Europe,72012.51
2008,Oct,01/10/2008,Road Bikes,Bikes,Germany,Europe,66521.75
2008,Oct,01/10/2008,Mountain Bikes,Bikes,France,Europe,54430.00
2008,Oct,01/10/2008,Mountain Frames,Components,Canada,North America,42470.77
2008,Oct,01/10/2008,Mountain Bikes,Bikes,Germany,Europe,40574.31
2008,Oct,01/10/2008,Touring Frames,Components,Southwest,North America,37698.47
2008,Oct,01/10/2008,Road Bikes,Bikes,Northeast,North America,37185.76
2008,Oct,01/10/2008,Road Bikes,Bikes,France,Europe,35465.95
2008,Oct,01/10/2008,Road Frames,Components,Canada,North America,31439.04
2008,Oct,01/10/2008,Touring Bikes,Bikes,Northeast,North America,29906.48
2008,Oct,01/10/2008,Road Bikes,Bikes,Southeast,North America,27304.53
2008,Oct,01/10/2008,Touring Frames,Components,Germany,Europe,21273.40
2008,Oct,01/10/2008,Touring Bikes,Bikes,France,Europe,18645.69
2008,Oct,01/10/2008,Touring Bikes,Bikes,Canada,North America,18022.34
2008,Oct,01/10/2008,Mountain Frames,Components,Northeast,North America,17454.43
2008,Oct,01/10/2008,Road Frames,Components,Southwest,North America,16009.49
2008,Oct,01/10/2008,Mountain Frames,Components,Northwest,North America,15436.63
2008,Oct,01/10/2008,Mountain Frames,Components,Southwest,North America,15285.85
2008,Oct,01/10/2008,Touring Frames,Components,Northwest,North America,15254.32
2008,Oct,01/10/2008,Mountain Frames,Components,Southeast,North America,12638.39
2008,Oct,01/10/2008,Mountain Frames,Components,United Kingdom,Europe,10198.25
2008,Oct,01/10/2008,Jerseys,Clothing,Southwest,North America,8499.71
2008,Oct,01/10/2008,Road Frames,Components,Central,North America,7426.36
2008,Oct,01/10/2008,Mountain Bikes,Bikes,Central,North America,6884.97
2008,Oct,01/10/2008,Road Frames,Components,Northwest,North America,5853.67
2008,Oct,01/10/2008,Helmets,Accessories,Southwest,North America,5717.37
2008,Oct,01/10/2008,Mountain Frames,Components,France,Europe,5556.24
2008,Oct,01/10/2008,Road Frames,Components,United Kingdom,Europe,5267.86
2008,Oct,01/10/2008,Jerseys,Clothing,United Kingdom,Europe,5241.64
2008,Oct,01/10/2008,Shorts,Clothing,Canada,North America,5231.05
2008,Oct,01/10/2008,Shorts,Clothing,Northwest,North America,5205.86
2008,Oct,01/10/2008,Road Frames,Components,Southeast,North America,4823.08
2008,Oct,01/10/2008,Jerseys,Clothing,Germany,Europe,4508.93
2008,Oct,01/10/2008,Tires and Tubes,Accessories,Southwest,North America,4367.60
2008,Oct,01/10/2008,Vests,Clothing,Southwest,North America,4121.79
2008,Oct,01/10/2008,Jerseys,Clothing,Central,North America,4103.28
2008,Oct,01/10/2008,Bike Racks,Accessories,Southwest,North America,4094.40
2008,Oct,01/10/2008,Jerseys,Clothing,Canada,North America,3956.82
2008,Oct,01/10/2008,Helmets,Accessories,Australia,Pacific,3848.90
2008,Oct,01/10/2008,Tires and Tubes,Accessories,Australia,Pacific,3811.74
2008,Oct,01/10/2008,Road Frames,Components,Germany,Europe,3557.16
2008,Oct,01/10/2008,Shorts,Clothing,Northeast,North America,3551.99
2008,Oct,01/10/2008,Jerseys,Clothing,Northwest,North America,3541.56
2008,Oct,01/10/2008,Jerseys,Clothing,Australia,Pacific,3408.95
2008,Oct,01/10/2008,Shorts,Clothing,Southwest,North America,3362.32
2008,Oct,01/10/2008,Helmets,Accessories,Canada,North America,3298.16
2008,Oct,01/10/2008,Cranksets,Components,Canada,North America,3134.59
2008,Oct,01/10/2008,Helmets,Accessories,United Kingdom,Europe,3041.33
2008,Oct,01/10/2008,Tires and Tubes,Accessories,Northwest,North America,3018.65
2008,Oct,01/10/2008,Touring Bikes,Bikes,Central,North America,2888.26
2008,Oct,01/10/2008,Shorts,Clothing,Southeast,North America,2849.29
2008,Oct,01/10/2008,Jerseys,Clothing,Southeast,North America,2837.70
2008,Oct,01/10/2008,Jerseys,Clothing,France,Europe,2772.23
2008,Oct,01/10/2008,Road Frames,Components,France,Europe,2748.38
2008,Oct,01/10/2008,Helmets,Accessories,Northwest,North America,2699.13
2008,Oct,01/10/2008,Tires and Tubes,Accessories,Canada,North America,2684.61
2008,Oct,01/10/2008,Vests,Clothing,Southeast,North America,2486.03
2008,Oct,01/10/2008,Tires and Tubes,Accessories,United Kingdom,Europe,2403.55
2008,Oct,01/10/2008,Helmets,Accessories,Germany,Europe,2319.14
2008,Oct,01/10/2008,Bike Racks,Accessories,United Kingdom,Europe,2152.80
2008,Oct,01/10/2008,Helmets,Accessories,France,Europe,2001.43
2008,Oct,01/10/2008,Pedals,Components,Northwest,North America,1969.60
2008,Oct,01/10/2008,Jerseys,Clothing,Northeast,North America,1963.37
2008,Oct,01/10/2008,Vests,Clothing,United Kingdom,Europe,1941.20
2008,Oct,01/10/2008,Derailleurs,Components,Canada,North America,1935.23
2008,Oct,01/10/2008,Cranksets,Components,Southwest,North America,1919.62
2008,Oct,01/10/2008,Pedals,Components,Southwest,North America,1882.13
2008,Oct,01/10/2008,Bike Racks,Accessories,Southeast,North America,1872.00
2008,Oct,01/10/2008,Cranksets,Components,Northwest,North America,1846.73
2008,Oct,01/10/2008,Vests,Clothing,France,Europe,1842.77
2008,Oct,01/10/2008,Pedals,Components,Canada,North America,1835.15
2008,Oct,01/10/2008,Vests,Clothing,Germany,Europe,1832.61
2008,Oct,01/10/2008,Cranksets,Components,Northeast,North America,1806.25
2008,Oct,01/10/2008,Vests,Clothing,Northeast,North America,1793.24
2008,Oct,01/10/2008,Vests,Clothing,Canada,North America,1771.65
2008,Oct,01/10/2008,Tires and Tubes,Accessories,Germany,Europe,1705.14
2008,Oct,01/10/2008,Bike Racks,Accessories,Central,North America,1699.20
2008,Oct,01/10/2008,Tires and Tubes,Accessories,France,Europe,1605.90
2008,Oct,01/10/2008,Vests,Clothing,Central,North America,1582.42
2008,Oct,01/10/2008,Handlebars,Components,Northwest,North America,1551.47
2008,Oct,01/10/2008,Hydration Packs,Accessories,Southwest,North America,1517.72
2008,Oct,01/10/2008,Bottom Brackets,Components,Canada,North America,1482.14
2008,Oct,01/10/2008,Handlebars,Components,Canada,North America,1406.38
2008,Oct,01/10/2008,Bike Racks,Accessories,Northwest,North America,1387.20
2008,Oct,01/10/2008,Shorts,Clothing,France,Europe,1297.61
2008,Oct,01/10/2008,Cranksets,Components,United Kingdom,Europe,1287.86
2008,Oct,01/10/2008,Bike Stands,Accessories,Southwest,North America,1272.00
2008,Oct,01/10/2008,Hydration Packs,Accessories,Canada,North America,1230.68
2008,Oct,01/10/2008,Brakes,Components,Canada,North America,1214.10
2008,Oct,01/10/2008,Touring Frames,Components,Australia,Pacific,1204.69
2008,Oct,01/10/2008,Helmets,Accessories,Southeast,North America,1201.21
2008,Oct,01/10/2008,Bike Racks,Accessories,Canada,North America,1195.20
2008,Oct,01/10/2008,Helmets,Accessories,Central,North America,1182.31
2008,Oct,01/10/2008,Gloves,Clothing,Southwest,North America,1165.72
2008,Oct,01/10/2008,Bike Racks,Accessories,Germany,Europe,1128.00
2008,Oct,01/10/2008,Hydration Packs,Accessories,United Kingdom,Europe,1116.85
2008,Oct,01/10/2008,Hydration Packs,Accessories,Australia,Pacific,1099.80
2008,Oct,01/10/2008,Handlebars,Components,Southwest,North America,1041.70
2008,Oct,01/10/2008,Vests,Clothing,Northwest,North America,1028.70
2008,Oct,01/10/2008,Gloves,Clothing,United Kingdom,Europe,1006.05
2008,Oct,01/10/2008,Hydration Packs,Accessories,Germany,Europe,1003.57
2008,Oct,01/10/2008,Bottles and Cages,Accessories,Southwest,North America,998.35
2008,Oct,01/10/2008,Fenders,Accessories,Southwest,North America,989.10
2008,Oct,01/10/2008,Gloves,Clothing,Germany,Europe,920.82
2008,Oct,01/10/2008,Hydration Packs,Accessories,France,Europe,901.84
2008,Oct,01/10/2008,Saddles,Components,Canada,North America,882.64
2008,Oct,01/10/2008,Pedals,Components,Northeast,North America,869.81
2008,Oct,01/10/2008,Bike Racks,Accessories,Northeast,North America,864.00
2008,Oct,01/10/2008,Gloves,Clothing,Canada,North America,852.25
2008,Oct,01/10/2008,Bottles and Cages,Accessories,Australia,Pacific,846.80
2008,Oct,01/10/2008,Bottom Brackets,Components,Southwest,North America,842.30
2008,Oct,01/10/2008,Gloves,Clothing,Australia,Pacific,832.66
2008,Oct,01/10/2008,Shorts,Clothing,United Kingdom,Europe,825.88
2008,Oct,01/10/2008,Derailleurs,Components,Southwest,North America,821.51
2008,Oct,01/10/2008,Bike Racks,Accessories,France,Europe,816.00
2008,Oct,01/10/2008,Bike Stands,Accessories,Australia,Pacific,795.00
2008,Oct,01/10/2008,Pedals,Components,Southeast,North America,780.71
2008,Oct,01/10/2008,Gloves,Clothing,Central,North America,780.25
2008,Oct,01/10/2008,Shorts,Clothing,Australia,Pacific,769.89
2008,Oct,01/10/2008,Derailleurs,Components,Australia,Pacific,730.66
